"customer_id","age","annual_income_gbp","employment_status","employment_length_years","loan_type","loan_amount_gbp","loan_term_months","interest_rate_pct","credit_score","outstanding_balance_gbp","days_past_due","previous_defaults","default_flag","loan_to_income_ratio","dpd_bucket","risk_bucket"
100597,28,101600,"Employed",5.2,"Mortgage",8700,24,9.37,760,16400,0,0,0,0.08562992125984251969,"Current","Low Risk"
100598,34,36700,"Contract",0.5,"Auto Loan",10400,36,8.22,805,10500,20,0,0,0.28337874659400544959,"Current","Low Risk"
100599,42,25200,"Self-Employed",2.6,"Mortgage",12900,24,8.96,524,3000,60,0,0,0.51190476190476190476,"60-89 DPD","Medium Risk"
100600,46,33100,"Unemployed",6.5,"Unsecured Personal Loan",16900,60,4.5,575,5200,0,1,0,0.51057401812688821752,"Current","High Risk"
100601,29,72200,"Employed",7.6,"Unsecured Personal Loan",15600,48,12.37,785,7000,0,0,0,0.21606648199445983380,"Current","Low Risk"
100602,47,26300,"Self-Employed",0.6,"Unsecured Personal Loan",28900,24,13.47,658,9400,10,0,0,1.09885931558935361217,"Current","Low Risk"
100603,52,24400,"Employed",0,"Auto Loan",3100,36,8.68,626,37100,60,0,0,0.12704918032786885246,"60-89 DPD","Medium Risk"
100604,42,28500,"Unemployed",6.2,"Unsecured Personal Loan",3200,48,12.27,580,11700,0,0,0,0.11228070175438596491,"Current","Medium Risk"
100605,57,22500,"Employed",2.2,"Unsecured Personal Loan",9900,60,5.79,636,5500,0,0,0,0.44000000000000000000,"Current","Medium Risk"
100606,30,38600,"Employed",1.5,"Unsecured Personal Loan",25800,48,5.11,NULL,11600,20,0,0,0.66839378238341968912,"Current","Low Risk"
100607,26,NULL,"Self-Employed",0.1,"Unsecured Personal Loan",5200,36,7.62,847,7700,0,3,0,NULL,"Current","High Risk"
100608,20,42700,"Contract",3.9,"Mortgage",2200,48,8.8,678,12400,0,0,0,0.05152224824355971897,"Current","Low Risk"
100609,53,32000,"Employed",9.5,"Unsecured Personal Loan",18800,36,6.32,675,14900,0,0,0,0.58750000000000000000,"Current","Low Risk"
100610,45,31400,"Contract",15.8,"Auto Loan",15500,36,9.11,727,23100,0,0,0,0.49363057324840764331,"Current","Low Risk"
100611,37,16600,"Employed",NULL,"Mortgage",6900,12,8.42,757,9700,0,2,1,0.41566265060240963855,"Current","High Risk"
100612,41,56500,"Employed",3.6,"Unsecured Personal Loan",7400,12,4.51,756,31200,0,1,1,0.13097345132743362832,"Current","High Risk"
100613,27,34900,"Employed",0.4,"Auto Loan",7500,36,9.06,766,18700,30,1,0,0.21489971346704871060,"30-59 DPD","High Risk"
100614,62,33200,"Employed",4,"Mortgage",14300,24,10.09,630,6000,0,0,0,0.43072289156626506024,"Current","Medium Risk"
100615,39,179300,"Employed",2.4,"Mortgage",9200,12,8.01,656,46500,0,3,0,0.05131065253764640268,"Current","High Risk"
100616,39,42200,"Employed",4.7,"Unsecured Personal Loan",18000,48,10.96,742,12400,0,0,0,0.42654028436018957346,"Current","Low Risk"
100617,45,24900,"Employed",2.5,"Unsecured Personal Loan",2400,12,3.85,638,5500,30,0,0,0.09638554216867469880,"30-59 DPD","Medium Risk"
100618,43,29300,"Contract",1.4,"Unsecured Personal Loan",8000,36,8.9,680,31500,0,1,0,0.27303754266211604096,"Current","High Risk"
100619,40,64500,"Employed",0.5,"Auto Loan",6800,36,3.99,712,42400,0,2,0,0.10542635658914728682,"Current","High Risk"
100620,30,38400,"Unemployed",1.9,"Auto Loan",11500,60,4.16,743,9700,0,0,0,0.29947916666666666667,"Current","Low Risk"
100621,43,17700,"Employed",0.5,"Auto Loan",9700,36,5.61,538,7000,20,0,0,0.54802259887005649718,"Current","Medium Risk"
100622,57,57500,"Self-Employed",1,"Unsecured Personal Loan",21600,12,4.67,NULL,8800,0,0,0,0.37565217391304347826,"Current","Low Risk"
100623,51,26000,"Employed",21.8,"Unsecured Personal Loan",4400,36,5.86,661,16300,0,0,0,0.16923076923076923077,"Current","Low Risk"
100624,54,92700,"Employed",2.9,"Auto Loan",13700,48,6.86,737,24200,0,0,0,0.14778856526429341963,"Current","Low Risk"
100625,33,NULL,"Employed",3.8,"Unsecured Personal Loan",18700,60,10.01,742,14800,30,3,1,NULL,"30-59 DPD","High Risk"
100626,28,29000,"Employed",10.3,"Auto Loan",40700,36,6.54,809,10600,0,0,0,1.4034482758620690,"Current","Low Risk"
100627,37,68900,"Employed",27.1,"Unsecured Personal Loan",10000,24,2.74,788,28200,10,1,0,0.14513788098693759071,"Current","High Risk"
100628,39,37600,"Self-Employed",4.4,"Unsecured Personal Loan",16200,60,10.92,788,8000,30,1,0,0.43085106382978723404,"30-59 DPD","High Risk"
100629,49,55600,"Contract",8.4,"Unsecured Personal Loan",4500,24,4.99,795,20400,60,0,0,0.08093525179856115108,"60-89 DPD","Medium Risk"
100630,21,46300,"Contract",2,"Unsecured Personal Loan",3200,36,7.32,703,8100,0,1,0,0.06911447084233261339,"Current","High Risk"
100631,53,23800,"Self-Employed",1.8,"Unsecured Personal Loan",22200,36,8.84,683,13400,90,0,1,0.93277310924369747899,"90+ DPD","High Risk"
100632,36,26300,"Employed",NULL,"Unsecured Personal Loan",13300,12,8.1,750,9100,0,0,0,0.50570342205323193916,"Current","Low Risk"
100633,34,60800,"Employed",NULL,"Unsecured Personal Loan",27100,24,10.78,739,9500,0,0,0,0.44572368421052631579,"Current","Low Risk"
100634,28,NULL,"Employed",5.7,"Unsecured Personal Loan",5900,24,8.94,655,7600,30,0,0,NULL,"30-59 DPD","Medium Risk"
100635,21,29700,"Employed",1.9,"Unsecured Personal Loan",18300,36,4.92,NULL,25400,0,1,0,0.61616161616161616162,"Current","High Risk"
100636,46,22500,"Employed",0.7,"Auto Loan",41000,60,14.04,677,5900,0,3,0,1.8222222222222222,"Current","High Risk"
100637,39,44900,"Employed",NULL,"Unsecured Personal Loan",17200,24,8.08,612,5900,0,0,0,0.38307349665924276169,"Current","Medium Risk"
100638,25,101900,"Employed",0.7,"Auto Loan",15800,48,7.06,783,43700,0,1,0,0.15505397448478900883,"Current","High Risk"
100639,25,21300,"Employed",4.3,"Auto Loan",13400,12,10.39,684,19600,0,0,0,0.62910798122065727700,"Current","Low Risk"
100640,35,NULL,"Contract",5.9,"Auto Loan",5200,36,8.25,844,1900,10,1,0,NULL,"Current","High Risk"
100641,55,73600,"Unemployed",6,"Mortgage",30100,12,8.7,550,6700,30,0,0,0.40896739130434782609,"30-59 DPD","Medium Risk"
100642,35,34900,"Employed",7,"Unsecured Personal Loan",9300,60,14.98,635,2800,10,0,0,0.26647564469914040115,"Current","Medium Risk"
100643,23,45500,"Contract",NULL,"Auto Loan",18100,48,6.67,683,5100,0,0,0,0.39780219780219780220,"Current","Low Risk"
100644,36,21300,"Retired",3.5,"Mortgage",5200,36,6.55,771,1100,60,0,1,0.24413145539906103286,"60-89 DPD","Medium Risk"
100645,35,45000,"Employed",6.6,"Mortgage",6600,48,7.85,712,9000,0,0,0,0.14666666666666666667,"Current","Low Risk"
100646,18,33100,"Employed",4.8,"Unsecured Personal Loan",31600,36,10.71,NULL,4400,0,2,0,0.95468277945619335347,"Current","High Risk"
100647,37,59400,"Employed",1,"Unsecured Personal Loan",10800,60,2.98,590,10300,0,0,0,0.18181818181818181818,"Current","Medium Risk"
100648,36,65800,"Contract",0.1,"Unsecured Personal Loan",32000,48,1.6,587,3200,0,2,0,0.48632218844984802432,"Current","High Risk"
100649,45,132600,"Contract",1.7,"Auto Loan",12700,60,5.74,706,10500,0,0,0,0.09577677224736048265,"Current","Low Risk"
100650,56,48500,"Employed",2.9,"Auto Loan",4400,36,2.6,571,7400,0,0,0,0.09072164948453608247,"Current","Medium Risk"
100651,49,42700,"Employed",4.8,"Unsecured Personal Loan",22800,12,6.23,637,28300,0,0,0,0.53395784543325526932,"Current","Medium Risk"
100652,35,40000,"Self-Employed",9.5,"Auto Loan",9400,36,9.01,720,26600,0,0,0,0.23500000000000000000,"Current","Low Risk"
100653,27,30400,"Employed",1.1,"Auto Loan",20300,12,4.83,601,17100,0,0,0,0.66776315789473684211,"Current","Medium Risk"
100654,64,43000,"Employed",NULL,"Unsecured Personal Loan",13600,36,3.22,808,7900,20,0,0,0.31627906976744186047,"Current","Low Risk"
100655,39,31300,"Contract",16.5,"Mortgage",5300,36,7.71,778,39700,20,0,0,0.16932907348242811502,"Current","Low Risk"
100656,38,39500,"Self-Employed",0.6,"Auto Loan",14700,36,10.09,554,3300,0,0,0,0.37215189873417721519,"Current","Medium Risk"
100657,38,70200,"Contract",3.3,"Unsecured Personal Loan",49900,12,2.42,605,3700,0,3,0,0.71082621082621082621,"Current","High Risk"
100658,40,22000,"Contract",4.4,"Auto Loan",18000,24,9.96,497,9300,90,0,0,0.81818181818181818182,"90+ DPD","High Risk"
100659,37,64200,"Unemployed",3.9,"Unsecured Personal Loan",12900,36,9.95,617,47900,0,0,0,0.20093457943925233645,"Current","Medium Risk"
100660,32,70200,"Employed",0.4,"Auto Loan",25500,60,10.36,741,8600,30,0,0,0.36324786324786324786,"30-59 DPD","Medium Risk"
100661,33,34200,"Self-Employed",0.3,"Mortgage",15200,24,11.16,647,8700,0,1,0,0.44444444444444444444,"Current","High Risk"
100662,38,12600,"Employed",0.6,"Mortgage",15100,36,14.11,717,3600,60,1,0,1.19841269841269841270,"60-89 DPD","High Risk"
100663,33,26800,"Self-Employed",4.4,"Unsecured Personal Loan",6900,48,6.43,558,19200,0,0,0,0.25746268656716417910,"Current","Medium Risk"
100664,31,69500,"Employed",3.9,"Unsecured Personal Loan",15400,36,7.83,744,19300,0,0,0,0.22158273381294964029,"Current","Low Risk"
100665,39,35900,"Self-Employed",1.3,"Unsecured Personal Loan",99600,24,6.25,636,17200,10,0,0,2.7743732590529248,"Current","Medium Risk"
100666,35,22000,"Employed",5.1,"Auto Loan",8100,36,7.51,681,6400,0,0,0,0.36818181818181818182,"Current","Low Risk"
100667,53,28200,"Employed",8.6,"Unsecured Personal Loan",31400,24,12.1,673,6000,0,0,0,1.1134751773049645,"Current","Low Risk"
100668,18,55300,"Employed",0.2,"Auto Loan",12600,60,3.46,578,4000,0,3,0,0.22784810126582278481,"Current","High Risk"
100669,49,47700,"Employed",3.4,"Unsecured Personal Loan",7800,12,4.92,588,10500,10,0,0,0.16352201257861635220,"Current","Medium Risk"
100670,50,32200,"Unemployed",5.8,"Unsecured Personal Loan",24300,24,11.63,757,4600,0,0,0,0.75465838509316770186,"Current","Low Risk"
100671,18,30200,"Unemployed",1.5,"Unsecured Personal Loan",11200,12,10.56,712,4300,0,1,0,0.37086092715231788079,"Current","High Risk"
100672,35,29900,"Employed",1.8,"Mortgage",21100,24,6.41,764,7400,0,0,0,0.70568561872909698997,"Current","Low Risk"
100673,34,22900,"Employed",4.8,"Auto Loan",11200,48,10.06,706,7000,0,0,0,0.48908296943231441048,"Current","Low Risk"
100674,24,81400,"Employed",11.4,"Unsecured Personal Loan",12900,24,8.52,691,6800,10,0,0,0.15847665847665847666,"Current","Low Risk"
100675,30,30900,"Employed",8.3,"Unsecured Personal Loan",18000,12,12,542,13700,0,0,0,0.58252427184466019417,"Current","Medium Risk"
100676,27,66700,"Employed",4.4,"Auto Loan",15900,36,7.72,658,10500,0,2,0,0.23838080959520239880,"Current","High Risk"
100677,56,77700,"Contract",6.6,"Unsecured Personal Loan",4000,12,10.58,678,8100,0,0,0,0.05148005148005148005,"Current","Low Risk"
100678,47,NULL,"Employed",2.3,"Auto Loan",6800,12,15.43,836,11200,0,0,0,NULL,"Current","Low Risk"
100679,51,29300,"Employed",5.1,"Mortgage",23300,48,9.29,NULL,4900,0,0,0,0.79522184300341296928,"Current","Low Risk"
100680,45,44400,"Employed",3.1,"Auto Loan",12300,48,7.65,803,10700,0,2,0,0.27702702702702702703,"Current","High Risk"
100681,27,35900,"Employed",1.1,"Auto Loan",9800,60,9.67,728,11000,0,0,0,0.27298050139275766017,"Current","Low Risk"
100682,33,23100,"Employed",6,"Auto Loan",5900,48,6.4,623,3500,90,0,0,0.25541125541125541126,"90+ DPD","High Risk"
100683,43,42700,"Self-Employed",4.1,"Mortgage",7000,36,14.66,689,19900,0,2,0,0.16393442622950819672,"Current","High Risk"
100684,26,20100,"Employed",2.2,"Mortgage",4000,12,8.04,699,5300,10,0,0,0.19900497512437810945,"Current","Low Risk"
100685,45,65800,"Employed",NULL,"Auto Loan",12600,48,6.68,605,10500,0,0,0,0.19148936170212765957,"Current","Medium Risk"
100686,36,28800,"Employed",0.1,"Unsecured Personal Loan",9300,48,4.99,649,22400,0,0,0,0.32291666666666666667,"Current","Medium Risk"
100687,34,40200,"Employed",NULL,"Unsecured Personal Loan",7500,48,10.79,664,18900,0,0,0,0.18656716417910447761,"Current","Low Risk"
100688,45,41800,"Employed",0.3,"Unsecured Personal Loan",12800,36,10.1,808,10100,0,0,0,0.30622009569377990431,"Current","Low Risk"
100689,42,31900,"Retired",7.3,"Auto Loan",16600,24,6.01,514,7700,90,0,0,0.52037617554858934169,"90+ DPD","High Risk"
100690,34,48700,"Self-Employed",6.1,"Auto Loan",46900,48,9.23,776,19200,60,0,0,0.96303901437371663244,"60-89 DPD","Medium Risk"
100691,50,28600,"Self-Employed",2,"Unsecured Personal Loan",5400,48,2.97,605,15900,20,0,0,0.18881118881118881119,"Current","Medium Risk"
100692,27,56100,"Employed",5.6,"Unsecured Personal Loan",26800,60,8.05,570,6400,0,0,0,0.47771836007130124777,"Current","Medium Risk"
100693,44,18500,"Employed",2.5,"Unsecured Personal Loan",24000,24,8.86,774,5700,0,0,0,1.2972972972972973,"Current","Low Risk"
100694,44,38700,"Employed",7.1,"Mortgage",8400,24,12.62,739,2300,0,0,0,0.21705426356589147287,"Current","Low Risk"
100695,35,95700,"Self-Employed",3,"Auto Loan",15100,24,5.19,780,11000,60,3,0,0.15778474399164054336,"60-89 DPD","High Risk"
100696,41,22000,"Unemployed",2.7,"Auto Loan",10200,48,3.66,744,9300,0,0,0,0.46363636363636363636,"Current","Low Risk"
100697,25,25900,"Employed",13.6,"Unsecured Personal Loan",14900,24,4.81,845,21900,0,2,0,0.57528957528957528958,"Current","High Risk"
100698,47,47000,"Employed",1.4,"Auto Loan",33000,12,3.49,725,12700,0,0,0,0.70212765957446808511,"Current","Low Risk"
100699,36,39700,"Employed",0.6,"Unsecured Personal Loan",19200,60,11.51,667,25200,0,0,0,0.48362720403022670025,"Current","Low Risk"
100700,33,43300,"Contract",4.4,"Auto Loan",18100,12,12.15,707,6100,60,0,1,0.41801385681293302540,"60-89 DPD","Medium Risk"
100701,48,46400,"Self-Employed",17.4,"Unsecured Personal Loan",10300,48,8.46,779,22000,0,1,0,0.22198275862068965517,"Current","High Risk"
100702,31,49900,"Employed",2.4,"Unsecured Personal Loan",5500,24,11.16,618,6800,0,1,0,0.11022044088176352705,"Current","High Risk"
100703,24,63200,"Employed",0.3,"Unsecured Personal Loan",11800,48,7.9,628,17100,0,0,0,0.18670886075949367089,"Current","Medium Risk"
100704,22,44600,"Self-Employed",2.1,"Unsecured Personal Loan",27600,36,7.21,655,3600,30,2,0,0.61883408071748878924,"30-59 DPD","High Risk"
100705,44,32200,"Employed",3.5,"Mortgage",5300,60,6.5,512,11700,0,0,0,0.16459627329192546584,"Current","Medium Risk"
100706,25,50800,"Employed",0.9,"Unsecured Personal Loan",7100,60,6.57,691,2500,30,0,0,0.13976377952755905512,"30-59 DPD","Medium Risk"
100707,56,93900,"Employed",5.4,"Unsecured Personal Loan",14400,12,2.86,529,8200,0,3,0,0.15335463258785942492,"Current","High Risk"
100708,18,34000,"Self-Employed",NULL,"Auto Loan",7400,12,8.29,NULL,13500,30,1,0,0.21764705882352941176,"30-59 DPD","High Risk"
100709,55,22300,"Employed",NULL,"Mortgage",8300,24,7.38,749,6900,10,2,0,0.37219730941704035874,"Current","High Risk"
100710,40,63200,"Employed",2.2,"Unsecured Personal Loan",10400,36,9.74,642,4700,0,0,0,0.16455696202531645570,"Current","Medium Risk"
100711,37,34200,"Contract",2.6,"Auto Loan",5900,48,7.78,814,17900,0,0,0,0.17251461988304093567,"Current","Low Risk"
100712,33,61500,"Employed",0.6,"Mortgage",7400,36,7.01,563,9200,0,0,0,0.12032520325203252033,"Current","Medium Risk"
100713,42,55500,"Employed",10.7,"Unsecured Personal Loan",20400,36,4.89,775,7000,0,0,0,0.36756756756756756757,"Current","Low Risk"
100714,38,27800,"Employed",2.7,"Unsecured Personal Loan",6100,24,7.72,NULL,10200,30,1,0,0.21942446043165467626,"30-59 DPD","High Risk"
100715,49,34700,"Employed",2.4,"Unsecured Personal Loan",5100,48,9.71,543,62700,0,0,0,0.14697406340057636888,"Current","Medium Risk"
100716,39,42900,"Unemployed",5.4,"Mortgage",9200,60,4.07,897,22200,0,0,0,0.21445221445221445221,"Current","Low Risk"
100717,40,39900,"Employed",2.9,"Unsecured Personal Loan",20700,24,7.76,675,22300,0,0,0,0.51879699248120300752,"Current","Low Risk"
100718,34,51800,"Employed",5.2,"Unsecured Personal Loan",11900,36,8.2,610,13400,0,0,0,0.22972972972972972973,"Current","Medium Risk"
100719,37,29200,"Self-Employed",0.3,"Auto Loan",10100,12,5.35,567,11100,30,0,1,0.34589041095890410959,"30-59 DPD","Medium Risk"
100720,41,46900,"Self-Employed",8.4,"Auto Loan",13700,36,5.74,662,1800,0,0,0,0.29211087420042643923,"Current","Low Risk"
100721,21,31900,"Self-Employed",14.1,"Unsecured Personal Loan",4700,36,8.19,670,6200,90,1,0,0.14733542319749216301,"90+ DPD","High Risk"
100722,25,NULL,"Employed",5.2,"Auto Loan",18000,12,4.1,688,7100,60,0,0,NULL,"60-89 DPD","Medium Risk"
100723,45,49400,"Employed",NULL,"Unsecured Personal Loan",16800,36,8.55,656,2700,0,1,0,0.34008097165991902834,"Current","High Risk"
100724,40,22700,"Unemployed",0.8,"Unsecured Personal Loan",10500,24,4.81,731,4400,0,0,0,0.46255506607929515419,"Current","Low Risk"
100725,36,NULL,"Employed",3.2,"Auto Loan",24400,36,10.69,649,2500,30,0,0,NULL,"30-59 DPD","Medium Risk"
100726,38,27800,"Contract",4.6,"Mortgage",6800,36,14.51,525,9600,0,0,0,0.24460431654676258993,"Current","Medium Risk"
100727,41,54400,"Contract",4.4,"Unsecured Personal Loan",26300,12,4.92,668,17600,0,1,0,0.48345588235294117647,"Current","High Risk"
100728,33,43600,"Contract",2.6,"Mortgage",14700,48,9.1,491,21500,0,0,0,0.33715596330275229358,"Current","Medium Risk"
100729,30,91000,"Employed",2.1,"Auto Loan",10900,48,5.32,708,13200,0,0,0,0.11978021978021978022,"Current","Low Risk"
100730,40,32500,"Employed",0.7,"Unsecured Personal Loan",13200,24,10.62,602,5000,20,0,0,0.40615384615384615385,"Current","Medium Risk"
100731,28,30500,"Unemployed",2.5,"Auto Loan",12500,12,3.7,693,2600,0,0,0,0.40983606557377049180,"Current","Low Risk"
100732,42,NULL,"Employed",0.9,"Unsecured Personal Loan",111200,48,8.94,785,2900,0,1,1,NULL,"Current","High Risk"
100733,21,31200,"Employed",6.6,"Mortgage",7000,60,4.88,NULL,4100,60,1,0,0.22435897435897435897,"60-89 DPD","High Risk"
100734,48,54200,"Contract",1.2,"Mortgage",8500,24,6.88,765,5300,20,0,0,0.15682656826568265683,"Current","Low Risk"
100735,43,16200,"Contract",0.3,"Unsecured Personal Loan",24900,24,4.41,645,8900,0,0,0,1.5370370370370370,"Current","Medium Risk"
100736,41,21400,"Employed",4,"Unsecured Personal Loan",9300,24,9.97,820,4900,20,1,1,0.43457943925233644860,"Current","High Risk"
100737,48,21300,"Employed",4.5,"Unsecured Personal Loan",22900,36,4.99,651,12500,0,0,0,1.07511737089201877934,"Current","Low Risk"
100738,55,58400,"Employed",10.3,"Unsecured Personal Loan",37000,24,9.16,613,8400,20,0,0,0.63356164383561643836,"Current","Medium Risk"
100739,48,85400,"Contract",4.3,"Unsecured Personal Loan",10500,24,6.47,735,10000,0,0,0,0.12295081967213114754,"Current","Low Risk"
100740,20,34500,"Contract",2.1,"Unsecured Personal Loan",20100,36,7.16,645,22000,0,0,0,0.58260869565217391304,"Current","Medium Risk"
100741,25,33400,"Employed",8.1,"Auto Loan",6700,36,7.94,613,4300,10,0,0,0.20059880239520958084,"Current","Medium Risk"
100742,32,37600,"Employed",3.9,"Unsecured Personal Loan",21000,24,5.21,642,13300,0,1,1,0.55851063829787234043,"Current","High Risk"
100743,38,64900,"Contract",0.4,"Mortgage",15100,36,8.13,676,9800,120,0,0,0.23266563944530046225,"90+ DPD","High Risk"
100744,43,22800,"Employed",4.2,"Mortgage",17700,36,12.09,787,7800,0,0,1,0.77631578947368421053,"Current","Low Risk"
100745,31,40900,"Employed",11.9,"Unsecured Personal Loan",9100,12,5.17,525,18400,60,1,1,0.22249388753056234719,"60-89 DPD","High Risk"
100746,40,59100,"Retired",2.5,"Mortgage",4900,12,11.02,682,18300,60,0,1,0.08291032148900169205,"60-89 DPD","Medium Risk"
100747,30,46700,"Employed",1.8,"Unsecured Personal Loan",18100,48,11.99,730,5100,0,0,0,0.38758029978586723769,"Current","Low Risk"
100748,32,39900,"Self-Employed",0.8,"Unsecured Personal Loan",3900,12,5.05,695,8700,20,0,0,0.09774436090225563910,"Current","Low Risk"
100749,24,59900,"Employed",0.8,"Auto Loan",11000,48,3.13,785,12100,0,0,0,0.18363939899833055092,"Current","Low Risk"
100750,29,9400,"Employed",2.8,"Unsecured Personal Loan",23500,60,8.41,674,8200,60,2,1,2.5000000000000000,"60-89 DPD","High Risk"
100751,24,51000,"Contract",4.5,"Auto Loan",15000,24,5.86,665,14900,0,1,0,0.29411764705882352941,"Current","High Risk"
100752,28,26200,"Employed",NULL,"Mortgage",43000,24,13.11,727,12100,10,0,0,1.6412213740458015,"Current","Low Risk"
100753,49,14500,"Retired",14,"Mortgage",24700,36,7.6,688,35700,0,0,0,1.7034482758620690,"Current","Low Risk"
100754,29,46900,"Self-Employed",7,"Auto Loan",9000,48,5.09,649,3400,0,0,0,0.19189765458422174840,"Current","Medium Risk"
100755,64,72200,"Employed",4.4,"Auto Loan",13600,60,4.06,721,9100,0,2,0,0.18836565096952908587,"Current","High Risk"
100756,43,33900,"Employed",8.8,"Unsecured Personal Loan",13000,48,10.77,628,5200,0,0,0,0.38348082595870206490,"Current","Medium Risk"
100757,40,58500,"Employed",0.4,"Unsecured Personal Loan",5200,12,5.79,631,15100,20,0,0,0.08888888888888888889,"Current","Medium Risk"
100758,29,81300,"Employed",3.2,"Auto Loan",7600,36,7.63,638,3200,0,0,0,0.09348093480934809348,"Current","Medium Risk"
100759,45,70100,"Employed",5,"Unsecured Personal Loan",9500,36,10.37,788,12600,10,0,0,0.13552068473609129815,"Current","Low Risk"
100760,32,82500,"Employed",8.8,"Unsecured Personal Loan",3900,36,6.05,422,6400,0,0,0,0.04727272727272727273,"Current","Medium Risk"
100761,39,52600,"Employed",7.7,"Unsecured Personal Loan",13700,12,7.36,712,5900,0,0,0,0.26045627376425855513,"Current","Low Risk"
100762,64,37700,"Unemployed",1.6,"Auto Loan",11500,24,7.45,683,3600,0,1,0,0.30503978779840848806,"Current","High Risk"
100763,37,16300,"Self-Employed",14.1,"Unsecured Personal Loan",4900,48,9.55,546,7100,20,0,0,0.30061349693251533742,"Current","Medium Risk"
100764,49,32100,"Unemployed",0.7,"Auto Loan",17000,36,9.27,705,21100,120,2,0,0.52959501557632398754,"90+ DPD","High Risk"
100765,31,23800,"Employed",10.4,"Unsecured Personal Loan",20500,24,6.84,718,9700,0,0,0,0.86134453781512605042,"Current","Low Risk"
100766,38,107500,"Employed",17.7,"Unsecured Personal Loan",15300,24,7.69,727,15400,0,0,0,0.14232558139534883721,"Current","Low Risk"
100767,56,33300,"Self-Employed",1,"Unsecured Personal Loan",11000,48,6.38,468,31700,0,2,1,0.33033033033033033033,"Current","High Risk"
100768,32,38600,"Employed",6.4,"Unsecured Personal Loan",19100,48,3.07,789,11900,10,0,0,0.49481865284974093264,"Current","Low Risk"
100769,56,47800,"Employed",0.2,"Mortgage",20100,24,8.27,621,6700,0,1,0,0.42050209205020920502,"Current","High Risk"
100770,45,37100,"Contract",2.6,"Unsecured Personal Loan",16100,12,13.18,735,13700,20,1,0,0.43396226415094339623,"Current","High Risk"
100771,32,84800,"Unemployed",3.6,"Unsecured Personal Loan",8100,24,4.85,739,6800,0,0,0,0.09551886792452830189,"Current","Low Risk"
100772,44,26600,"Employed",4.3,"Auto Loan",15800,60,5.18,610,7000,20,0,0,0.59398496240601503759,"Current","Medium Risk"
100773,48,40000,"Employed",13.7,"Unsecured Personal Loan",27400,36,4.89,733,3400,10,0,0,0.68500000000000000000,"Current","Low Risk"
100774,44,25100,"Unemployed",5.6,"Unsecured Personal Loan",9300,36,9.67,649,18900,0,0,0,0.37051792828685258964,"Current","Medium Risk"
100775,22,18800,"Self-Employed",3.3,"Unsecured Personal Loan",47000,36,8.85,514,7600,0,0,0,2.5000000000000000,"Current","Medium Risk"
100776,31,NULL,"Unemployed",8.3,"Mortgage",38800,24,7.02,773,11200,0,0,0,NULL,"Current","Low Risk"
100777,36,35600,"Unemployed",15,"Auto Loan",13600,48,4.75,618,4800,0,0,0,0.38202247191011235955,"Current","Medium Risk"
100778,37,29300,"Contract",0.1,"Unsecured Personal Loan",8900,36,7.78,NULL,13400,30,0,0,0.30375426621160409556,"30-59 DPD","Medium Risk"
100779,44,25700,"Employed",20.2,"Unsecured Personal Loan",15300,12,2.81,648,5800,0,0,0,0.59533073929961089494,"Current","Medium Risk"
100780,40,18000,"Employed",0.5,"Unsecured Personal Loan",4700,12,7.93,702,9000,30,3,0,0.26111111111111111111,"30-59 DPD","High Risk"
100781,25,NULL,"Self-Employed",8.4,"Unsecured Personal Loan",9600,36,10.11,675,18300,0,0,0,NULL,"Current","Low Risk"
100782,42,17100,"Self-Employed",1.6,"Auto Loan",6900,60,3.75,724,17200,0,0,0,0.40350877192982456140,"Current","Low Risk"
100783,44,53100,"Unemployed",0.7,"Mortgage",14500,24,2.9,573,9700,0,0,0,0.27306967984934086629,"Current","Medium Risk"
100784,44,37800,"Employed",2.9,"Unsecured Personal Loan",24300,48,12.24,621,2900,0,3,0,0.64285714285714285714,"Current","High Risk"
100785,49,17500,"Employed",5.2,"Mortgage",19700,48,5.66,671,80400,0,3,0,1.12571428571428571429,"Current","High Risk"
100786,46,31100,"Contract",2.4,"Unsecured Personal Loan",3200,24,10.91,832,33600,0,0,0,0.10289389067524115756,"Current","Low Risk"
100787,43,24900,"Unemployed",0.3,"Unsecured Personal Loan",45500,12,7.04,671,16400,0,1,0,1.8273092369477912,"Current","High Risk"
100788,37,42600,"Contract",4.6,"Unsecured Personal Loan",15900,12,7.01,767,5800,0,0,0,0.37323943661971830986,"Current","Low Risk"
100789,21,71000,"Unemployed",11.6,"Unsecured Personal Loan",8400,48,8.82,683,9100,0,3,0,0.11830985915492957746,"Current","High Risk"
100790,42,14200,"Self-Employed",2.4,"Mortgage",14700,24,4.85,641,6800,0,0,0,1.03521126760563380282,"Current","Medium Risk"
100791,40,38500,"Self-Employed",1.2,"Unsecured Personal Loan",14800,24,7.9,660,24000,0,0,0,0.38441558441558441558,"Current","Low Risk"
100792,41,33500,"Contract",2.9,"Unsecured Personal Loan",9000,36,6.36,667,11900,60,0,0,0.26865671641791044776,"60-89 DPD","Medium Risk"
100793,25,50800,"Self-Employed",0.2,"Mortgage",15000,48,3.54,728,5700,0,0,0,0.29527559055118110236,"Current","Low Risk"
100794,27,40400,"Self-Employed",8.6,"Mortgage",9300,12,8.51,790,7100,20,1,1,0.23019801980198019802,"Current","High Risk"
100795,49,24900,"Employed",8.8,"Auto Loan",10500,36,6.71,709,21700,0,0,0,0.42168674698795180723,"Current","Low Risk"
